MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
367699890,2019-05-08T00:22:55,38.79883,-75.12017,21.6,175.4,511.0,J P VIRDEN,,WDI4560,,15.0,16.0,,,,B
366914190,2019-05-08T00:23:31,38.88373,-75.06182,13.5,35.1,49.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
311073800,2019-05-08T00:23:35,38.98883,-75.21565,0.0,-59.2,149.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
371618000,2019-05-08T00:23:40,38.9282,-75.10035,13.9,157.0,159.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
538004030,2019-05-08T00:23:16,38.9316,-75.16309,0.0,-126.6,151.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367797720,2019-05-08T00:24:04,38.98152,-75.13277,5.5,152.1,156.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
229208000,2019-05-08T00:24:19,39.5151,-75.552,11.8,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
338447000,2019-05-08T00:24:34,39.24458,-75.31706,10.0,142.5,143.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367699890,2019-05-08T00:23:57,38.79283,-75.11833,21.8,157.7,511.0,J P VIRDEN,,WDI4560,,15.0,16.0,,,,B
367730710,2019-05-08T00:23:24,39.03832,-75.02355,4.3,124.6,143.0,GODSPEED,,WDI7643,37.0,,,,,,B
367600030,2019-05-08T00:24:16,38.94288,-75.11313,1.9,159.7,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
369235000,2019-05-08T00:24:24,38.91947,-75.13823,0.0,46.6,154.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
366914190,2019-05-08T00:24:37,38.88707,-75.0586,13.7,33.9,42.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
371618000,2019-05-08T00:25:40,38.921,-75.0972,13.7,166.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
367699890,2019-05-08T00:24:59,38.78667,-75.117,22.0,201.7,511.0,J P VIRDEN,,WDI4560,,15.0,16.0,,,,B
367563930,2019-05-08T00:25:57,39.06281,-75.17295,11.0,-72.6,337.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
338447000,2019-05-08T00:25:43,39.24207,-75.31455,10.0,142.7,143.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367600030,2019-05-08T00:25:46,38.94189,-75.11277,3.7,167.3,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
229208000,2019-05-08T00:25:29,39.51145,-75.5533,11.8,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367563930,2019-05-08T00:23:57,39.05717,-75.1699,11.0,-72.5,337.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367797720,2019-05-08T00:25:15,38.97993,-75.13171,5.3,152.8,155.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
366914190,2019-05-08T00:26:01,38.89146,-75.0546,13.9,37.5,45.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
229208000,2019-05-08T00:26:40,39.50767,-75.55463,11.7,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
338447000,2019-05-08T00:27:13,39.2387,-75.31132,10.1,142.9,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367730710,2019-05-08T00:25:56,39.03595,-75.01959,6.1,130.4,145.0,GODSPEED,,WDI7643,37.0,,,,,,B
367797720,2019-05-08T00:27:04,38.97752,-75.13014,4.8,151.8,155.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
538004030,2019-05-08T00:26:14,38.93161,-75.16308,0.0,-186.3,151.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
371618000,2019-05-08T00:26:42,38.9171,-75.0961,13.9,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
366914190,2019-05-08T00:27:39,38.89648,-75.04978,13.4,38.8,53.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
229208000,2019-05-08T00:27:49,39.50395,-75.55597,11.7,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367730710,2019-05-08T00:24:54,39.03695,-75.02127,5.2,128.7,146.0,GODSPEED,,WDI7643,37.0,,,,,,B
311073800,2019-05-08T00:26:35,38.98889,-75.21563,0.0,13.1,149.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367563930,2019-05-08T00:27:06,39.06605,-75.1747,11.0,-72.2,338.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367600030,2019-05-08T00:27:16,38.94086,-75.11261,2.7,179.9,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
367730710,2019-05-08T00:27:25,39.03449,-75.01731,5.7,133.4,149.0,GODSPEED,,WDI7643,37.0,,,,,,B
367797720,2019-05-08T00:28:35,38.97553,-75.12883,5.1,156.6,157.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
369235000,2019-05-08T00:27:24,38.91949,-75.13818,0.1,46.6,155.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
636018106,2019-05-08T00:27:26,38.83921,-75.06149,14.4,-65.1,345.0,,,,,0.0,,,,,B
338447000,2019-05-08T00:28:34,39.23561,-75.30851,10.1,144.9,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914190,2019-05-08T00:28:49,38.89995,-75.04628,13.7,35.8,47.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
371618000,2019-05-08T00:29:20,38.90708,-75.09332,13.9,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
240463000,2019-05-08T00:28:04,38.94437,-75.17447,0.0,-142.6,148.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367100370,2019-05-08T00:29:16,38.78482,-75.11867,20.5,42.2,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,A
366914190,2019-05-08T00:29:53,38.90304,-75.04313,12.9,38.8,52.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
367563930,2019-05-08T00:28:07,39.06886,-75.17618,10.9,-72.2,337.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
636018106,2019-05-08T00:28:38,38.84382,-75.06309,14.5,-65.1,345.0,,,,,0.0,,,,,B
636018106,2019-05-08T00:29:44,38.84811,-75.06454,14.5,-64.4,345.0,,,,,0.0,,,,,B
367600030,2019-05-08T00:28:46,38.93976,-75.11239,2.9,175.4,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
538004030,2019-05-08T00:29:16,38.93161,-75.16307,0.0,-179.0,151.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
371618000,2019-05-08T00:30:31,38.90272,-75.09208,13.6,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
367563930,2019-05-08T00:29:18,39.07218,-75.17799,10.9,-72.8,337.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
369235000,2019-05-08T00:30:24,38.91953,-75.1381,0.0,46.6,159.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
338447000,2019-05-08T00:30:13,39.2318,-75.30504,10.1,145.9,146.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
229208000,2019-05-08T00:29:00,39.50018,-75.55732,11.6,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367600030,2019-05-08T00:29:47,38.93916,-75.11234,2.2,178.2,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
367730710,2019-05-08T00:29:23,39.03252,-75.01431,4.9,133.7,150.0,GODSPEED,,WDI7643,37.0,,,,,,B
229208000,2019-05-08T00:30:49,39.49455,-75.55933,11.5,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367797720,2019-05-08T00:30:24,38.97306,-75.12743,5.0,155.8,158.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
371618000,2019-05-08T00:28:13,38.91132,-75.09448,14.0,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
367100370,2019-05-08T00:30:22,38.79037,-75.11572,20.9,-56.2,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,A
311073800,2019-05-08T00:29:35,38.98893,-75.21556,0.0,17.4,151.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
366914190,2019-05-08T00:31:13,38.9062,-75.03862,12.5,52.8,60.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367563930,2019-05-08T00:30:27,39.07544,-75.17976,10.9,-72.4,338.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
636018106,2019-05-08T00:31:14,38.85402,-75.06655,14.6,-64.2,344.0,,,,,0.0,,,,,B
240463000,2019-05-08T00:31:04,38.94442,-75.17445,0.0,-142.6,148.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367730710,2019-05-08T00:30:55,39.03102,-75.01195,5.6,123.8,143.0,GODSPEED,,WDI7643,37.0,,,,,,B
338447000,2019-05-08T00:31:23,39.22904,-75.30267,10.0,146.0,149.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367600030,2019-05-08T00:31:15,38.93803,-75.11206,3.4,170.5,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
367797720,2019-05-08T00:31:34,38.97148,-75.12654,5.6,160.1,158.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
367100370,2019-05-08T00:31:34,38.79722,-75.11805,21.1,-74.2,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
371618000,2019-05-08T00:31:44,38.89815,-75.09077,13.3,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
366914190,2019-05-08T00:32:41,38.90941,-75.03368,12.2,44.6,48.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367563930,2019-05-08T00:31:36,39.07866,-75.18152,10.9,-73.0,338.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
371618000,2019-05-08T00:33:05,38.89345,-75.0894,12.8,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
229208000,2019-05-08T00:31:59,39.4911,-75.56057,11.4,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
538004030,2019-05-08T00:32:15,38.93162,-75.16309,0.0,-162.7,151.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636018106,2019-05-08T00:32:21,38.85831,-75.06801,14.6,-64.5,345.0,,,,,0.0,,,,,B
311073800,2019-05-08T00:32:34,38.98896,-75.21548,0.0,62.5,153.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367600030,2019-05-08T00:33:47,38.93597,-75.11165,3.1,172.1,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
367100370,2019-05-08T00:32:40,38.80319,-75.11915,19.3,19.0,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367563930,2019-05-08T00:32:47,39.08194,-75.18332,10.7,-77.4,330.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
338447000,2019-05-08T00:32:43,39.22589,-75.30022,10.0,150.6,152.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367797720,2019-05-08T00:32:45,38.96989,-75.12565,5.1,159.5,158.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
636018106,2019-05-08T00:34:14,38.86577,-75.07048,14.6,-64.6,343.0,,,,,0.0,,,,,B
229208000,2019-05-08T00:33:09,39.48737,-75.56187,11.4,195.0,195.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367730710,2019-05-08T00:33:23,39.02872,-75.00795,5.7,122.7,142.0,GODSPEED,,WDI7643,37.0,,,,,,B
367563930,2019-05-08T00:34:26,39.08619,-75.18657,10.7,-82.2,325.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
371618000,2019-05-08T00:34:35,38.88828,-75.08792,12.3,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
369235000,2019-05-08T00:33:24,38.91951,-75.13813,0.1,46.6,159.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
338447000,2019-05-08T00:34:54,39.2205,-75.29648,10.0,153.0,153.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914190,2019-05-08T00:33:45,38.91223,-75.03082,11.9,36.5,40.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
367100370,2019-05-08T00:33:46,38.80597,-75.11289,18.7,81.6,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367797720,2019-05-08T00:33:54,38.96831,-75.12479,4.6,157.3,158.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
240463000,2019-05-08T00:34:05,38.94443,-75.17438,0.0,-142.6,149.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367563930,2019-05-08T00:35:36,39.08908,-75.18913,10.7,-85.2,325.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
366914190,2019-05-08T00:34:50,38.91544,-75.02814,12.8,28.6,38.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367730710,2019-05-08T00:34:55,39.02736,-75.00537,5.5,121.1,142.0,GODSPEED,,WDI7643,37.0,,,,,,B
636018106,2019-05-08T00:36:08,38.87314,-75.07334,14.6,-66.6,342.0,,,,,0.0,,,,,B
367100370,2019-05-08T00:35:58,38.80876,-75.09849,19.0,66.4,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367600030,2019-05-08T00:35:16,38.93477,-75.11145,2.7,178.9,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
229208000,2019-05-08T00:35:09,39.4813,-75.5631,11.0,182.0,177.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
538004030,2019-05-08T00:35:16,38.9316,-75.16311,0.0,-188.4,150.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
371618000,2019-05-08T00:35:46,38.88445,-75.08683,11.9,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
367100370,2019-05-08T00:37:04,38.81154,-75.09192,19.9,42.5,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
371618000,2019-05-08T00:37:05,38.88028,-75.08562,11.5,167.0,169.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
311073800,2019-05-08T00:35:35,38.98899,-75.21542,0.0,88.0,154.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
366914190,2019-05-08T00:36:11,38.91964,-75.0251,12.7,31.8,41.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
338447000,2019-05-08T00:36:02,39.21773,-75.29467,9.9,152.9,152.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367797720,2019-05-08T00:36:15,38.96501,-75.12315,5.6,162.7,159.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
369235000,2019-05-08T00:36:24,38.91949,-75.13828,0.0,46.6,154.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
338447000,2019-05-08T00:37:23,39.21444,-75.29243,9.8,154.0,155.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
636018106,2019-05-08T00:37:38,38.87897,-75.07566,14.7,-67.5,339.0,,,,,0.0,,,,,B
229208000,2019-05-08T00:36:18,39.4779,-75.56295,10.9,176.0,175.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367563930,2019-05-08T00:37:26,39.09365,-75.19305,10.7,-83.1,326.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367600030,2019-05-08T00:36:47,38.93356,-75.11121,2.6,170.7,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
367730710,2019-05-08T00:36:55,39.02548,-75.00197,5.9,128.4,147.0,GODSPEED,,WDI7643,37.0,,,,,,B
366914190,2019-05-08T00:38:21,38.92614,-75.01975,13.0,33.1,43.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
240463000,2019-05-08T00:37:03,38.9445,-75.17435,0.0,-142.6,152.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367797720,2019-05-08T00:37:24,38.9634,-75.12231,5.3,158.3,160.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
367100370,2019-05-08T00:38:58,38.82216,-75.09149,22.1,-67.4,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367797720,2019-05-08T00:35:05,38.96667,-75.12393,5.5,159.7,159.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
367797720,2019-05-08T00:38:34,38.96174,-75.12152,5.6,163.6,161.0,DAISY MAE,,WDJ6432,,15.0,,,,,A
366914190,2019-05-08T00:39:51,38.93055,-75.01599,12.7,34.9,40.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
311073800,2019-05-08T00:38:34,38.98902,-75.21537,0.0,65.7,155.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
538004030,2019-05-08T00:38:14,38.93159,-75.16311,0.0,-157.2,149.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
371618000,2019-05-08T00:38:15,38.87688,-75.08465,11.1,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
636018106,2019-05-08T00:40:32,38.89021,-75.08045,14.8,-70.0,337.0,,,,,0.0,,,,,B
367600030,2019-05-08T00:38:16,38.93236,-75.11096,1.2,171.6,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
338447000,2019-05-08T00:38:44,39.21113,-75.29047,9.6,155.0,154.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367100370,2019-05-08T00:40:28,38.8311,-75.09434,22.9,-65.1,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
371618000,2019-05-08T00:39:26,38.87327,-75.08362,10.6,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
338447000,2019-05-08T00:40:23,39.20723,-75.28816,9.2,157.1,156.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367600030,2019-05-08T00:40:47,38.93024,-75.11075,3.2,186.0,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
371618000,2019-05-08T00:41:05,38.86868,-75.08233,9.9,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
229208000,2019-05-08T00:40:09,39.46597,-75.56172,11.1,174.0,174.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
369235000,2019-05-08T00:39:24,38.91945,-75.13825,0.1,46.6,151.0,OSG VISION,IMO9436537,WDF2493,31.0,1.0,46.0,15.0,6.5,57.0,A
367797720,2019-05-08T00:39:44,38.96008,-75.12077,5.4,159.1,161.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
240463000,2019-05-08T00:40:04,38.94448,-75.17433,0.0,-142.6,153.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
538004030,2019-05-08T00:41:17,38.93159,-75.16308,0.0,-148.1,149.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367563930,2019-05-08T00:41:27,39.10374,-75.2015,10.8,-82.2,327.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367797720,2019-05-08T00:41:15,38.9579,-75.11975,4.6,157.3,160.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
367100370,2019-05-08T00:41:42,38.83872,-75.09581,22.4,3.3,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,A
636018106,2019-05-08T00:42:32,38.89795,-75.08415,14.9,-70.2,337.0,,,,,0.0,,,,,B
229208000,2019-05-08T00:41:49,39.46073,-75.56102,11.2,175.0,171.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
366914190,2019-05-08T00:41:26,38.93508,-75.01201,12.5,35.7,46.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
367730710,2019-05-08T00:40:54,39.02163,-74.99503,6.1,130.7,146.0,GODSPEED,,WDI7643,37.0,,,,,,B
229208000,2019-05-08T00:38:20,39.47152,-75.56238,11.0,175.0,174.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
338447000,2019-05-08T00:42:53,39.20146,-75.28488,9.0,155.8,155.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
311073800,2019-05-08T00:41:35,38.98904,-75.21532,0.0,64.9,156.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367100370,2019-05-08T00:43:04,38.84703,-75.09658,21.4,1.4,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367563930,2019-05-08T00:38:46,39.09699,-75.19584,10.8,-82.4,326.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367797720,2019-05-08T00:42:24,38.9563,-75.11895,5.6,159.5,159.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
371618000,2019-05-08T00:42:15,38.86567,-75.0815,9.4,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
367600030,2019-05-08T00:42:17,38.92888,-75.11095,3.2,185.6,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
229208000,2019-05-08T00:43:00,39.4573,-75.55998,10.4,156.0,146.0,HELLAS ENTERPRISE,IMO9397468,9HA3151,80.0,5.0,183.0,32.0,12.9,80.0,B
367730710,2019-05-08T00:42:24,39.02022,-74.99248,5.5,124.9,147.0,GODSPEED,,WDI7643,37.0,,,,,,B
636018106,2019-05-08T00:39:20,38.88549,-75.07841,14.7,-68.3,339.0,,,,,0.0,,,,,B
240463000,2019-05-08T00:43:04,38.94447,-75.17437,0.0,-142.6,154.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367730710,2019-05-08T00:38:25,39.02413,-74.99938,6.3,126.4,143.0,GODSPEED,,WDI7643,37.0,,,,,,B
367730710,2019-05-08T00:39:53,39.02268,-74.99677,6.3,126.2,142.0,GODSPEED,,WDI7643,37.0,,,,,,B
367563930,2019-05-08T00:40:07,39.10037,-75.19868,10.9,-82.6,326.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
367563930,2019-05-08T00:42:38,39.10668,-75.20394,10.8,-83.2,325.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,0.0,35.0,10.0,4.9,,B
366914190,2019-05-08T00:43:22,38.94046,-75.00668,13.0,38.5,46.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367797720,2019-05-08T00:44:15,38.95369,-75.11765,5.4,158.2,159.0,DAISY MAE,,WDJ6432,,15.0,,,,,B
367600030,2019-05-08T00:44:16,38.92708,-75.11119,3.8,181.1,511.0,SUSAN CELESTE,,WDH2672,37.0,,12.0,,,,B
371618000,2019-05-08T00:44:25,38.8603,-75.08,8.7,167.0,168.0,EUPHONY ACE,IMO9293595,3EDG6,70.0,0.0,199.0,32.0,9.8,70.0,B
